#node	identifier	category	term ID	term description
AKT1	9606.ENSP00000451828	GO Process	GO:0042552	Myelination
AKT1	9606.ENSP00000451828	GO Process	GO:0042592	Homeostatic process
AKT1	9606.ENSP00000451828	GO Process	GO:0042593	Glucose homeostasis
AKT1	9606.ENSP00000451828	GO Process	GO:0042692	Muscle cell differentiation
AKT1	9606.ENSP00000451828	GO Process	GO:0042981	Regulation of apoptotic process
AKT1	9606.ENSP00000451828	GO Process	GO:0043009	Chordate embryonic development
AKT1	9606.ENSP00000451828	GO Process	GO:0043029	T cell homeostasis
AKT1	9606.ENSP00000451828	GO Process	GO:0043066	Negative regulation of apoptotic process
AKT1	9606.ENSP00000451828	GO Process	GO:0043067	Regulation of programmed cell death
AKT1	9606.ENSP00000451828	GO Process	GO:0043069	Negative regulation of programmed cell death
AKT1	9606.ENSP00000451828	GO Process	GO:0043085	Positive regulation of catalytic activity
AKT1	9606.ENSP00000451828	GO Process	GO:0043086	Negative regulation of catalytic activity
AKT1	9606.ENSP00000451828	GO Process	GO:0043154	Negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
AKT1	9606.ENSP00000451828	GO Process	GO:0043161	Proteasome-mediated ubiquitin-dependent protein catabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0043170	Macromolecule metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0043207	Response to external biotic stimulus
AKT1	9606.ENSP00000451828	GO Process	GO:0043217	Myelin maintenance
AKT1	9606.ENSP00000451828	GO Process	GO:0043255	Regulation of carbohydrate biosynthetic process
AKT1	9606.ENSP00000451828	GO Process	GO:0043269	Regulation of ion transport
AKT1	9606.ENSP00000451828	GO Process	GO:0043270	Positive regulation of ion transport
AKT1	9606.ENSP00000451828	GO Process	GO:0043276	Anoikis
AKT1	9606.ENSP00000451828	GO Process	GO:0043281	Regulation of cysteine-type endopeptidase activity involved in apoptotic process
AKT1	9606.ENSP00000451828	GO Process	GO:0043393	Regulation of protein binding
AKT1	9606.ENSP00000451828	GO Process	GO:0043412	Macromolecule modification
AKT1	9606.ENSP00000451828	GO Process	GO:0043434	Response to peptide hormone
AKT1	9606.ENSP00000451828	GO Process	GO:0043467	Regulation of generation of precursor metabolites and energy
AKT1	9606.ENSP00000451828	GO Process	GO:0043487	Regulation of RNA stability
AKT1	9606.ENSP00000451828	GO Process	GO:0043488	Regulation of mRNA stability
AKT1	9606.ENSP00000451828	GO Process	GO:0043491	Protein kinase B signaling
AKT1	9606.ENSP00000451828	GO Process	GO:0043534	Blood vessel endothelial cell migration
AKT1	9606.ENSP00000451828	GO Process	GO:0043535	Regulation of blood vessel endothelial cell migration
AKT1	9606.ENSP00000451828	GO Process	GO:0043536	Positive regulation of blood vessel endothelial cell migration
AKT1	9606.ENSP00000451828	GO Process	GO:0043542	Endothelial cell migration
AKT1	9606.ENSP00000451828	GO Process	GO:0043549	Regulation of kinase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0043632	Modification-dependent macromolecule catabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044042	Glucan metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044092	Negative regulation of molecular function
AKT1	9606.ENSP00000451828	GO Process	GO:0044093	Positive regulation of molecular function
AKT1	9606.ENSP00000451828	GO Process	GO:0044237	Cellular metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044238	Primary metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044248	Cellular catabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044249	Cellular biosynthetic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044260	Cellular macromolecule metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044262	Cellular carbohydrate metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044264	Cellular polysaccharide metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044265	Cellular macromolecule catabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044281	Small molecule metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
AKT1	9606.ENSP00000451828	GO Process	GO:0044703	Multi-organism reproductive process
AKT1	9606.ENSP00000451828	GO Process	GO:0044706	Multi-multicellular organism process
AKT1	9606.ENSP00000451828	GO Process	GO:0045184	Establishment of protein localization
AKT1	9606.ENSP00000451828	GO Process	GO:0045185	Maintenance of protein location
AKT1	9606.ENSP00000451828	GO Process	GO:0045428	Regulation of nitric oxide biosynthetic process
AKT1	9606.ENSP00000451828	GO Process	GO:0045429	Positive regulation of nitric oxide biosynthetic process
AKT1	9606.ENSP00000451828	GO Process	GO:0045595	Regulation of cell differentiation
AKT1	9606.ENSP00000451828	GO Process	GO:0045597	Positive regulation of cell differentiation
AKT1	9606.ENSP00000451828	GO Process	GO:0045598	Regulation of fat cell differentiation
AKT1	9606.ENSP00000451828	GO Process	GO:0045600	Positive regulation of fat cell differentiation
AKT1	9606.ENSP00000451828	GO Process	GO:0045725	Positive regulation of glycogen biosynthetic process
AKT1	9606.ENSP00000451828	GO Process	GO:0045732	Positive regulation of protein catabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0045737	Positive regulation of cyclin-dependent protein serine/threonine kinase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0045746	Negative regulation of Notch signaling pathway
AKT1	9606.ENSP00000451828	GO Process	GO:0045785	Positive regulation of cell adhesion
AKT1	9606.ENSP00000451828	GO Process	GO:0045787	Positive regulation of cell cycle
AKT1	9606.ENSP00000451828	GO Process	GO:0045833	Negative regulation of lipid metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0045834	Positive regulation of lipid metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0045838	Positive regulation of membrane potential
AKT1	9606.ENSP00000451828	GO Process	GO:0045859	Regulation of protein kinase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0045860	Positive regulation of protein kinase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0045861	Negative regulation of proteolysis
AKT1	9606.ENSP00000451828	GO Process	GO:0045862	Positive regulation of proteolysis
AKT1	9606.ENSP00000451828	GO Process	GO:0045893	Positive regulation of transcription, DNA-templated
AKT1	9606.ENSP00000451828	GO Process	GO:0045913	Positive regulation of carbohydrate metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0045922	Negative regulation of fatty acid metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0045927	Positive regulation of growth
AKT1	9606.ENSP00000451828	GO Process	GO:0045931	Positive regulation of mitotic cell cycle
AKT1	9606.ENSP00000451828	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0045936	Negative regulation of phosphate metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0045937	Positive regulation of phosphate metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0045944	Positive regulation of transcription by RNA polymerase II
AKT1	9606.ENSP00000451828	GO Process	GO:0046209	Nitric oxide metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0046320	Regulation of fatty acid oxidation
AKT1	9606.ENSP00000451828	GO Process	GO:0046322	Negative regulation of fatty acid oxidation
AKT1	9606.ENSP00000451828	GO Process	GO:0046324	Regulation of glucose import
AKT1	9606.ENSP00000451828	GO Process	GO:0046326	Positive regulation of glucose import
AKT1	9606.ENSP00000451828	GO Process	GO:0046620	Regulation of organ growth
AKT1	9606.ENSP00000451828	GO Process	GO:0046622	Positive regulation of organ growth
AKT1	9606.ENSP00000451828	GO Process	GO:0046686	Response to cadmium ion
AKT1	9606.ENSP00000451828	GO Process	GO:0046777	Protein autophosphorylation
AKT1	9606.ENSP00000451828	GO Process	GO:0046889	Positive regulation of lipid biosynthetic process
AKT1	9606.ENSP00000451828	GO Process	GO:0046890	Regulation of lipid biosynthetic process
AKT1	9606.ENSP00000451828	GO Process	GO:0046907	Intracellular transport
AKT1	9606.ENSP00000451828	GO Process	GO:0048009	Insulin-like growth factor receptor signaling pathway
AKT1	9606.ENSP00000451828	GO Process	GO:0048015	Phosphatidylinositol-mediated signaling
AKT1	9606.ENSP00000451828	GO Process	GO:0048017	Inositol lipid-mediated signaling
AKT1	9606.ENSP00000451828	GO Process	GO:0048265	Response to pain
AKT1	9606.ENSP00000451828	GO Process	GO:0048266	Behavioral response to pain
AKT1	9606.ENSP00000451828	GO Process	GO:0048468	Cell development
AKT1	9606.ENSP00000451828	GO Process	GO:0048513	Animal organ development
AKT1	9606.ENSP00000451828	GO Process	GO:0048514	Blood vessel morphogenesis
AKT1	9606.ENSP00000451828	GO Process	GO:0048518	Positive regulation of biological process
AKT1	9606.ENSP00000451828	GO Process	GO:0048519	Negative regulation of biological process
AKT1	9606.ENSP00000451828	GO Process	GO:0048522	Positive regulation of cellular process
AKT1	9606.ENSP00000451828	GO Process	GO:0048523	Negative regulation of cellular process
AKT1	9606.ENSP00000451828	GO Process	GO:0048568	Embryonic organ development
AKT1	9606.ENSP00000451828	GO Process	GO:0048583	Regulation of response to stimulus
AKT1	9606.ENSP00000451828	GO Process	GO:0048585	Negative regulation of response to stimulus
AKT1	9606.ENSP00000451828	GO Process	GO:0048608	Reproductive structure development
AKT1	9606.ENSP00000451828	GO Process	GO:0048609	Multicellular organismal reproductive process
AKT1	9606.ENSP00000451828	GO Process	GO:0048638	Regulation of developmental growth
AKT1	9606.ENSP00000451828	GO Process	GO:0048639	Positive regulation of developmental growth
AKT1	9606.ENSP00000451828	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
AKT1	9606.ENSP00000451828	GO Process	GO:0048660	Regulation of smooth muscle cell proliferation
AKT1	9606.ENSP00000451828	GO Process	GO:0048661	Positive regulation of smooth muscle cell proliferation
AKT1	9606.ENSP00000451828	GO Process	GO:0048731	System development
AKT1	9606.ENSP00000451828	GO Process	GO:0048732	Gland development
AKT1	9606.ENSP00000451828	GO Process	GO:0048856	Anatomical structure development
AKT1	9606.ENSP00000451828	GO Process	GO:0048869	Cellular developmental process
AKT1	9606.ENSP00000451828	GO Process	GO:0048870	Cell motility
AKT1	9606.ENSP00000451828	GO Process	GO:0048872	Homeostasis of number of cells
AKT1	9606.ENSP00000451828	GO Process	GO:0048878	Chemical homeostasis
AKT1	9606.ENSP00000451828	GO Process	GO:0050678	Regulation of epithelial cell proliferation
AKT1	9606.ENSP00000451828	GO Process	GO:0050679	Positive regulation of epithelial cell proliferation
AKT1	9606.ENSP00000451828	GO Process	GO:0050789	Regulation of biological process
AKT1	9606.ENSP00000451828	GO Process	GO:0050790	Regulation of catalytic activity
AKT1	9606.ENSP00000451828	GO Process	GO:0050793	Regulation of developmental process
AKT1	9606.ENSP00000451828	GO Process	GO:0050794	Regulation of cellular process
AKT1	9606.ENSP00000451828	GO Process	GO:0050863	Regulation of T cell activation
AKT1	9606.ENSP00000451828	GO Process	GO:0050865	Regulation of cell activation
AKT1	9606.ENSP00000451828	GO Process	GO:0050867	Positive regulation of cell activation
AKT1	9606.ENSP00000451828	GO Process	GO:0050870	Positive regulation of T cell activation
AKT1	9606.ENSP00000451828	GO Process	GO:0050877	Nervous system process
AKT1	9606.ENSP00000451828	GO Process	GO:0050896	Response to stimulus
AKT1	9606.ENSP00000451828	GO Process	GO:0050994	Regulation of lipid catabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0050995	Negative regulation of lipid catabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0050999	Regulation of nitric-oxide synthase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051000	Positive regulation of nitric-oxide synthase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051049	Regulation of transport
AKT1	9606.ENSP00000451828	GO Process	GO:0051050	Positive regulation of transport
AKT1	9606.ENSP00000451828	GO Process	GO:0051051	Negative regulation of transport
AKT1	9606.ENSP00000451828	GO Process	GO:0051052	Regulation of DNA metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051054	Positive regulation of DNA metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051090	Regulation of DNA-binding transcription factor activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051091	Positive regulation of DNA-binding transcription factor activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051094	Positive regulation of developmental process
AKT1	9606.ENSP00000451828	GO Process	GO:0051098	Regulation of binding
AKT1	9606.ENSP00000451828	GO Process	GO:0051100	Negative regulation of binding
AKT1	9606.ENSP00000451828	GO Process	GO:0051128	Regulation of cellular component organization
AKT1	9606.ENSP00000451828	GO Process	GO:0051129	Negative regulation of cellular component organization
AKT1	9606.ENSP00000451828	GO Process	GO:0051146	Striated muscle cell differentiation
AKT1	9606.ENSP00000451828	GO Process	GO:0051169	Nuclear transport
AKT1	9606.ENSP00000451828	GO Process	GO:0051170	Import into nucleus
AKT1	9606.ENSP00000451828	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051174	Regulation of phosphorus metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051179	Localization
AKT1	9606.ENSP00000451828	GO Process	GO:0051234	Establishment of localization
AKT1	9606.ENSP00000451828	GO Process	GO:0051235	Maintenance of location
AKT1	9606.ENSP00000451828	GO Process	GO:0051239	Regulation of multicellular organismal process
AKT1	9606.ENSP00000451828	GO Process	GO:0051240	Positive regulation of multicellular organismal process
AKT1	9606.ENSP00000451828	GO Process	GO:0051246	Regulation of protein metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051247	Positive regulation of protein metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051248	Negative regulation of protein metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051249	Regulation of lymphocyte activation
AKT1	9606.ENSP00000451828	GO Process	GO:0051251	Positive regulation of lymphocyte activation
AKT1	9606.ENSP00000451828	GO Process	GO:0051252	Regulation of RNA metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051254	Positive regulation of RNA metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051336	Regulation of hydrolase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051338	Regulation of transferase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051341	Regulation of oxidoreductase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051345	Positive regulation of hydrolase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051346	Negative regulation of hydrolase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051347	Positive regulation of transferase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051348	Negative regulation of transferase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051353	Positive regulation of oxidoreductase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0051603	Proteolysis involved in protein catabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0051641	Cellular localization
AKT1	9606.ENSP00000451828	GO Process	GO:0051649	Establishment of localization in cell
AKT1	9606.ENSP00000451828	GO Process	GO:0051651	Maintenance of location in cell
AKT1	9606.ENSP00000451828	GO Process	GO:0051707	Response to other organism
AKT1	9606.ENSP00000451828	GO Process	GO:0051716	Cellular response to stimulus
AKT1	9606.ENSP00000451828	GO Process	GO:0051726	Regulation of cell cycle
AKT1	9606.ENSP00000451828	GO Process	GO:0051881	Regulation of mitochondrial membrane potential
AKT1	9606.ENSP00000451828	GO Process	GO:0051960	Regulation of nervous system development
AKT1	9606.ENSP00000451828	GO Process	GO:0052547	Regulation of peptidase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0052548	Regulation of endopeptidase activity
AKT1	9606.ENSP00000451828	GO Process	GO:0055094	Response to lipoprotein particle
AKT1	9606.ENSP00000451828	GO Process	GO:0060078	Regulation of postsynaptic membrane potential
AKT1	9606.ENSP00000451828	GO Process	GO:0060079	Excitatory postsynaptic potential
AKT1	9606.ENSP00000451828	GO Process	GO:0060135	Maternal process involved in female pregnancy
AKT1	9606.ENSP00000451828	GO Process	GO:0060255	Regulation of macromolecule metabolic process
AKT1	9606.ENSP00000451828	GO Process	GO:0060284	Regulation of cell development
AKT1	9606.ENSP00000451828	GO Process	GO:0060341	Regulation of cellular localization
AKT1	9606.ENSP00000451828	GO Process	GO:0060416	Response to growth hormone
AKT1	9606.ENSP00000451828	GO Process	GO:0060429	Epithelium development
AKT1	9606.ENSP00000451828	GO Process	GO:0060548	Negative regulation of cell death
